,mSA,iou_threshold,projection,box_extension
266,0.15572020437211256,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.05
267,0.12463319318327334,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.075
268,0.07663977838270834,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.1
269,0.05809500211860524,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.125
270,0.045816306549619545,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.15
271,0.036653262942076735,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.175
272,0.027919757491703813,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.2
273,0.011877763153454153,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.225
274,0.009467787114845938,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.25
275,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.0
276,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.025
277,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.05
278,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.075
279,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.1
280,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.125
281,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.15
282,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.175
283,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.2
284,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.225
285,0.001176470588235294,0.8,"{'use_box': False, 'use_mask': True, 'use_points': False}",0.25
286,0.07068249651582985,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.0
287,0.06640946368991214,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.025
288,0.043628576979950984,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.05
289,0.03584472030668582,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.075
290,0.02201465621239408,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.1
291,0.019278845243651383,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.125
292,0.009524821976983565,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.15
293,0.0,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.175
294,0.0,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.2
295,0.0,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.225
296,0.0,0.8,"{'use_box': False, 'use_mask': False, 'use_points': True}",0.25
297,0.200339018631784,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.0
298,0.17229891622775967,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.025
299,0.17053934977479376,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.05
300,0.1373217425199586,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.075
301,0.12464263523079597,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.1
302,0.10523326841706301,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.125
303,0.09110846745673251,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.15
304,0.07516521035533939,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.175
305,0.06907450481257907,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.2
306,0.06463507948707778,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.225
307,0.055690659213138906,0.8,"{'use_box': True, 'use_mask': True, 'use_points': False}",0.25
308,0.18590794542347475,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.0
309,0.11916983828479932,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.025
310,0.08603811833393318,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.05
311,0.04151062994841939,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.075
312,0.013226400169236074,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.1
313,0.007086834733893557,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.125
314,0.0,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.15
315,0.0,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.175
316,0.0,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.2
317,0.0,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.225
318,0.0,0.8,"{'use_box': True, 'use_mask': False, 'use_points': True}",0.25
